subset,instrument,instrument_id,fold,track_id,uuid4,randNumb
training,piano,2,4,3357,abeba1e5-ef13-5f7c-f180-acaf11a55515,0.236837133
training,guitar,0,1,731,8bf7b177-18ea-55b0-fc6d-3a84dff31cdf,0.27544006
training,flute,1,3,1726,851327a2-0209-508a-fc2c-5150e5299893,0.594119248
training,violin,3,7,646,22c1731e-86e8-5071-f1e0-558e87dce0b9,0.665685473
training,piano,2,4,836,2bf3a842-cb98-5909-fcc8-866f575bacd3,0.445261217
training,violin,3,7,3261,ac044390-8932-5ce7-f3d8-a1a0997f3be5,0.41642463
training,piano,2,4,1996,6543a966-11a7-52ca-f854-6b177f4c3ee4,0.305129473
training,guitar,0,1,764,92105d40-bc55-5360-fe1e-abc4104bc8a2,0.668665531
training,piano,2,4,213,0bbfd748-7764-59b9-fe48-7b3886b20dc2,0.879373512
training,violin,3,7,1867,64eb5555-a916-5458-f19b-03a908ec7122,0.948868694
training,piano,2,4,909,2edb875b-31ac-5f34-ff30-2ce64ab52178,0.82584902
training,piano,2,4,704,250631b7-b525-5126-f452-bf9c77273d66,0.357440395
training,violin,3,7,2379,7e2ccea7-ed48-58fd-f5d8-0028ca89c200,0.118126474
training,piano,2,4,380,1481bc94-9a33-5272-fd68-1c7aa05602ae,0.868893608
training,piano,2,4,619,1fd259b7-1d92-5255-fa9c-cc67842d4aef,0.798076858
training,flute,1,3,247,1322adba-f026-5684-f4d5-77b351a1539f,0.649527387
training,violin,3,7,1274,44864258-cf05-52b8-ffe9-084043852e0e,0.573730606
training,piano,2,4,1202,3d827736-dcaa-56f0-f927-e1d19a2a66c4,0.329057568
training,piano,2,4,503,1a1cce8e-bdf1-5d30-f1ed-0f6f6fe8b9b5,0.615231531
training,guitar,0,1,882,a9f3d99c-b87b-507b-fdba-86ad33027c5b,0.060746266
training,piano,2,4,411,15bea723-9a89-5df8-ff61-1d78115491aa,0.77640554
training,flute,1,3,1251,60b5bcd5-10e9-55c2-fa29-5bb12783742a,0.649300223
training,violin,3,7,3337,b054a74e-936d-5e9e-f544-4dc648002bd9,0.663650748
training,piano,2,4,1360,4656ec9f-cea4-5945-f86b-9147ab8d41e4,0.624856336
training,flute,1,3,473,2562b3e2-6ae4-578e-f36e-38e8038d0eb6,0.875267012
training,piano,2,4,2557,830a09cb-3381-544e-f05a-96b7f18b96f4,0.860111116
training,guitar,0,1,708,876e0477-be15-5170-fe16-ee3ed5dae4ad,0.486207364
training,piano,2,4,1682,55d1f6dd-8864-5a88-f89f-b263e10e97bd,0.697094096
training,violin,3,7,3396,b376f159-51f3-52a4-f6a1-0cb616c21668,0.672983825
training,violin,3,7,957,326623f2-3a38-5f4e-f4a5-5191d93a259f,0.020451649
training,piano,2,4,172,098d1b11-e3db-523a-faf9-bf1b764d22cf,0.752604832
training,guitar,0,1,953,b6a368d4-952e-5e12-fb50-906288da9149,0.286386385
training,flute,1,3,672,34bf0dcd-ace7-52f0-feb0-69b689c737f0,0.928481042
training,piano,2,4,1444,4ad4de94-d991-58dc-fcf3-48341d19a462,0.613664616
training,piano,2,4,926,2fbcbc67-0801-5cbe-f6dc-c597c011f6b8,0.42025159
training,piano,2,4,143,07f4e89c-9006-550a-fee6-d5b5a0f7e713,0.735462347
training,violin,3,7,1080,3972c662-9ece-5d20-f9f9-76b453b17f24,0.229102603
training,piano,2,4,1240,3f366881-8f66-5e86-f86a-432c9727a8f1,0.811541346
training,piano,2,4,2779,8eae6fb0-3658-505c-f6c7-af578107714a,0.250863246
training,piano,2,4,802,298754d5-11bd-5a0f-f318-9fc1152db809,0.437800125
training,violin,3,7,3267,ac8114cc-42c1-545e-f639-3716ca5f7ca6,0.945949459
training,violin,3,7,60,02d72437-bdd0-50f0-f265-4a589c424837,0.940583351
training,violin,3,7,2328,7c1c45b1-15a5-521a-f92a-48558ef0507a,0.833621098
training,piano,2,4,1851,5e54d750-f2d9-56b9-fb82-47d654ba8194,0.561750803
training,flute,1,3,1631,7dfcfa48-689e-5037-fdd0-3cd90f8705c5,0.431100752
training,flute,1,3,196,0eae95e6-7783-59d5-f655-303493cf3445,0.873142754
training,piano,2,4,3339,ab11ea11-c9a0-5560-fcf4-6f89c3f0431f,0.685263153
training,flute,1,3,89,0701d623-58ca-5ff8-f568-ad349ad70696,0.078033864
training,violin,3,7,1062,386bbc2c-baba-546a-f348-0af65039cb20,0.573565272
training,flute,1,3,1411,6c4a5cba-1c9c-5fad-fb57-fa91ebbd2175,0.287246628
training,violin,3,7,448,18c40a4a-d046-59e5-f250-6cd3b09fb41e,0.781270564
training,violin,3,7,858,2d0a1e26-3641-5c34-ff86-53176ea63c6a,0.931943871
training,violin,3,7,1065,38967ad8-f501-5c88-fc1a-ae274ac4cc4b,0.925446895
training,violin,3,7,348,1278d5b0-37aa-5c69-f7b2-173882fd319a,0.484464042
training,flute,1,3,2356,b74cdb10-b998-5993-fddb-03f01c3d02dc,0.721439071
training,violin,3,7,1690,5ae50f15-84ee-57d8-f01b-94aff67463ef,0.629120954
training,violin,3,7,1489,4f54c904-cf92-5538-fd8d-e7fa1002cc3e,0.676263555
training,flute,1,3,1585,79a274b9-dd75-5302-f90f-89a78cb79e3b,0.021126622
training,piano,2,4,2175,6e2f5055-5cda-5eeb-fa99-14960c47ec84,0.827542225
training,violin,3,7,1932,67ab1cf9-037b-59e9-fa08-3be8441db2d0,0.826888457
training,piano,2,4,914,2f093bb1-f43d-53f1-fc1a-b3d979ae2fd4,0.888907867
training,piano,2,4,1297,427e0d5f-7a99-5ff6-ffee-4a763eb0311c,0.604020581
training,violin,3,7,2716,8f999c8b-d415-5fdf-fb6f-8e0acf29caf7,0.839563228
training,violin,3,7,1964,693cdafd-e16f-513f-f76a-4a24fa1c5b3a,0.576473719
training,piano,2,4,3754,c0e27819-00a9-5342-f5fb-a9e425db4c3e,0.882267811
training,flute,1,3,434,226e71c1-d582-57ea-fc12-2634676cb729,0.421641764
training,violin,3,7,1372,494f2553-d908-53ca-f4e7-b74330ad6990,0.711691546
training,flute,1,3,1214,5d352237-8103-57bf-fb1a-5a2a5c95711c,0.500971403
training,violin,3,7,762,277e7177-9f0d-5ac8-f484-5b5262cb9ca3,0.301181248
training,violin,3,7,1165,3e284034-cd26-5f2d-f21e-26a09172535f,0.770154608
training,flute,1,3,65,057e6406-3461-5eec-fdf0-ae9edd087f77,0.439004593
training,piano,2,4,1127,399ea3d3-1d6c-59b4-fb1b-80c0b0956b79,0.658254013
training,violin,3,7,505,1b8c1f14-2cb5-5ff2-f46d-193b42fb8233,0.108543355
training,piano,2,4,83,049e9588-7bd4-5224-fae9-92c713644b58,0.572428245
training,guitar,0,1,934,b44b1b7b-f7e1-5ab2-f999-c490dae3d128,0.432976974
training,piano,2,4,150,082eaa78-7ed2-58a7-f084-50c6dfa8f2f6,0.901038674
training,flute,1,3,2201,a9e028ff-92b3-5787-ff0b-8f8d71e31b49,0.393949164
training,piano,2,4,1527,4eabde82-03ab-555e-ff42-48a4dfeeb22f,0.609545012
training,flute,1,3,2492,c2d85cd0-f725-5c1f-f1fc-b41e3201a1e7,0.578117636
training,violin,3,7,3277,acf29ea5-46b7-5535-ff8c-3ad0629ebb26,0.84006639
training,flute,1,3,80,06436d73-2a3a-5b5f-ff66-b722a2a7e9a5,0.153086637
training,piano,2,4,2770,8e1fb3f0-7412-5225-f205-3fb28368d89d,0.447256925
training,violin,3,7,3622,bd5fd2d6-6eb4-5931-f128-3ce329ab4e66,0.085943732
training,guitar,0,1,283,341aa2fe-b00d-595b-f804-9adbfa6b1879,0.65035801
training,flute,1,3,1604,7b6ae7c4-58b1-5d6d-f523-13fade03eba3,0.345660496
training,flute,1,3,1617,7cb27fd6-7ae6-594a-f366-919c43b2def7,0.721115031
training,piano,2,4,2519,80f9c92b-7890-5d86-f000-537314c1f518,0.966455547
training,flute,1,3,1578,7935aee3-7c54-5869-f4e0-2a0a884d042f,0.739794497
training,piano,2,4,3007,9a3ab95d-2421-518d-f42b-dd280eadc498,0.969863061
training,piano,2,4,1775,5b10ba78-09cc-51c4-f154-2218a540507f,0.020422227
training,piano,2,4,728,2618c9b8-dc69-5a05-f472-b738753ef645,0.65268835
training,piano,2,4,2563,8368514b-b9df-5033-fbf6-c5e861ba153a,0.844898617
training,piano,2,4,3296,a8d67c35-e7ab-57db-f08e-a3bf56c552e2,0.755685364
training,guitar,0,1,871,a4c6a9bf-9aad-5486-f771-c59fdb986389,0.005750844
training,piano,2,4,3453,b14ba36e-d3ce-5730-f62f-92f7f8da0c20,0.218190888
training,piano,2,4,498,19e8bf9d-5f2a-5be1-fefd-122004909b7e,0.965543266
training,violin,3,7,2956,9bb68bdf-bf0f-546f-fb23-afde8da89cef,0.61579163
training,piano,2,4,3276,a807ff79-4fb1-5e08-f3c2-27a958a5b594,0.636971603
training,piano,2,4,2287,7405b3bb-8b1d-5340-fd6a-eacbf775e9b8,0.286973841
training,flute,1,3,2493,c3a11a15-b1f6-5745-f67f-90c192371535,0.350660255
training,piano,2,4,1107,38b53ca0-3c34-574b-fe24-5ff7337ed947,0.10855596
training,violin,3,7,1306,462e6d28-e922-5cbb-fd9e-61d2db27f877,0.200475685
training,flute,1,3,1119,567b96ab-f345-5667-ff40-3d81b23e0733,0.800396694
training,piano,2,4,345,1313a989-886b-5d41-f6f2-056f90b9fb3c,0.107988063
training,piano,2,4,1718,58465f8a-8269-51f4-fa77-95d2cccc8f68,0.150748879
training,piano,2,4,727,260d9854-d84a-5027-f843-22928fdd69a7,0.388661817
training,piano,2,4,373,143411ac-3f55-577f-f622-4614eca0fe03,0.727381162
training,violin,3,7,3069,a1ae3331-57af-5869-f15f-8cdd52bdf3bc,0.445463118
training,piano,2,4,3056,9c757a43-47d5-5366-f310-e97a92453355,0.137722719
training,violin,3,7,191,0a209128-89f1-5d9b-f7ba-8182252b4ff5,0.327010056
training,piano,2,4,3400,ade93cfe-f8b2-5b2a-f090-86c1be304879,0.087151181
training,flute,1,3,1066,52620f39-23a3-56d3-fcce-4eb4bc3daf53,0.744294648
training,violin,3,7,2687,8e0d18f9-cacd-5e41-f1f5-0d457c5b3810,0.328133095
training,guitar,0,1,293,36d3b6d1-f024-561c-f3b2-cc53f837699a,0.448937023
training,piano,2,4,1384,47a453c6-f772-5ee0-f9e1-2cfe2b82b852,0.339949639
training,flute,1,3,1497,7253031b-4ee3-58c5-f2fb-645ceda3c9ea,0.419742663
training,piano,2,4,2775,8e8caba5-eb23-5346-f362-27aa6e3b02c7,0.582387741
training,flute,1,3,569,2cc14e4c-8b29-5448-f5b1-95b3b6bc8de6,0.39166016
training,piano,2,4,2277,7377fff4-bc00-54ad-ff9b-8d144402eee7,0.661139157
training,piano,2,4,514,1a897791-9a5c-52b4-f2ca-4e74f4d68c89,0.093694858
training,violin,3,7,3215,a9b98cee-04b2-51dc-f2b6-4ace6fa3885f,0.379950496
training,guitar,0,1,275,326b9cbd-de2f-5d65-fab1-517944fb3f37,0.727302897
training,violin,3,7,69,036a5abd-348e-54b9-fd98-6fe40032998d,0.473063454
training,piano,2,4,1007,3374e636-7e6e-5874-f96c-9ff77fc6b78d,0.01075355
training,flute,1,3,2437,bd3664a8-b840-5c44-fd88-08b203983796,0.765862338
training,piano,2,4,3427,af7c643b-b1dc-51c0-fc48-e1484279a830,0.198345849
training,piano,2,4,3747,c01eb404-0a9b-5cf4-f9d1-9ef9bff619ae,0.244003984
training,piano,2,4,1039,34f33921-0e04-53ac-fc6f-f21f81936afe,0.556386556
training,flute,1,3,2425,bc93b36f-93af-597a-f20c-0b387f1d4b31,0.779363307
training,flute,1,3,2323,b430e31b-7bfc-589e-f2f3-8b845c4b088f,0.944559842
training,flute,1,3,2207,aa70311d-952c-5985-f244-318d09e0cf56,0.863499585
training,flute,1,3,1583,79733c1d-355d-539e-f898-4b8b7e87c62a,0.407246036
training,violin,3,7,2157,738ce3a1-64aa-5237-fc5c-9d000250e6f8,0.454835461
training,violin,3,7,1006,3508ca36-3d1c-53f4-fb16-d708425a0bd2,0.059046054
training,piano,2,4,3480,b29d33e4-adf2-5e07-f1f7-bc0666040650,0.101934114
training,piano,2,4,1843,5dde682f-fc83-5e5a-fae4-69d5243e7d3e,0.374563767
training,violin,3,7,196,0a90c743-89d3-54a1-ffe0-bfec1214dc7f,0.501451727
training,flute,1,3,914,46b5caf5-6198-5d3d-fe25-473c6d36c7bd,0.077631079
training,violin,3,7,1068,38c6ae4d-491a-5b05-fefc-12d142a54a47,0.74908899
training,guitar,0,1,312,3b0f86f8-2dc1-5968-fa7e-8802bf7beda8,0.187078424
training,violin,3,7,3385,b2fa8de2-0895-5022-ff90-14f7d36658d4,0.340154633
training,violin,3,7,1240,42a9871f-a789-5b47-f15e-d139e71fec52,0.819971063
training,flute,1,3,1020,4fc7cc04-97ed-5f14-f90a-c8e7f8c64b94,0.967169222
training,violin,3,7,3556,ba8931d2-f0fa-576f-f6d4-15e1d0d0d4bb,0.286397047
training,flute,1,3,361,1c7e4752-69e4-579b-fa61-c295ad5c37be,0.522666794
training,piano,2,4,2623,864cf2aa-e051-546d-ff6b-fdfb5b711c8c,0.304310306
training,violin,3,7,3209,a94cabb2-d630-519c-f5db-8830d4e1b5d3,0.29476878
training,piano,2,4,1696,56a326e6-4ff7-51b1-f224-8879326c54f4,0.997520756
training,piano,2,4,567,1d301938-9be8-5131-faf7-8521db3b00b0,0.576579034
training,piano,2,4,1431,4a37891e-5b61-5dae-f245-7662a974a9d0,0.495573082
training,violin,3,7,1467,4e9014e9-c3de-54b9-f29e-12f57f7aa224,0.280062884
training,guitar,0,1,788,95fb26b0-5283-5789-f10a-6cb4914d5459,0.775501678
training,piano,2,4,2216,70357f30-af9a-5570-feca-786267760cd9,0.049504405
training,flute,1,3,2062,a02ad5ee-7d54-58b4-feb4-e8146aa19eb9,0.096300049
training,guitar,0,1,861,a3484bfd-3c21-52b1-ff1b-326eca8b7ee7,0.673442554
training,guitar,0,1,758,90b980b4-ac4b-5971-fc3b-1b12b194481e,0.54633186
training,piano,2,4,2003,659c9524-aac9-5d6f-f8b6-888eaf70533d,0.56215917
training,violin,3,7,417,16af0502-1801-59dc-f823-91a78cec5ea0,0.354337485
training,violin,3,7,612,20ec9bbf-69e4-5fe2-ff7c-a3d197b2f8a0,0.869147911
training,piano,2,4,1458,4b45c755-7480-5c24-f9c6-209450e09dab,0.53793672
training,violin,3,7,3638,be0f0ae4-177e-51b9-f968-4effb537cda6,0.084782909
training,flute,1,3,1794,8b68e9de-d58e-56ad-f715-b8311b7dec0a,0.99838737
training,violin,3,7,933,31355214-afbc-5971-f7c9-dd378f120e10,0.23032237
training,violin,3,7,117,06092365-a8be-5e6a-ffc3-da547ea00ef3,0.446675353
training,guitar,0,1,852,a1f95e24-da30-5083-f8ef-6ec1bd44a82b,0.1673041
training,piano,2,4,3425,af572d73-d9a0-59f0-f9a6-9c88e1ab3ff1,0.701882421
training,violin,3,7,257,0d0684fc-83d2-59a0-f628-93fb8dc5d809,0.39210442
training,flute,1,3,2011,9cbd282a-e454-53cf-f41c-eba1ce909f31,0.180707145
training,violin,3,7,1732,5d4ce49a-64e9-504a-f423-65d2619fe018,0.272376284
training,flute,1,3,1887,928c50a3-7508-5602-f7be-8ebba322200a,0.194174048
training,guitar,0,1,3,0086cb3f-d951-591a-faf8-8c37d97796a2,0.80149031
training,piano,2,4,1620,53408da5-7e7a-5a22-f433-e9e82f8587a5,0.651550302
training,flute,1,3,550,2afa9af4-4f07-5ffc-f005-368514a68822,0.878355682
training,violin,3,7,2906,9968ac97-a913-56ea-f113-211b4f4be275,0.916486101
training,violin,3,7,2970,9cb2774f-d220-519c-f172-8a1a196cdb9e,0.297204721
training,violin,3,7,1738,5d7f7bb5-6977-5114-f4a1-a89a642368a9,0.568411398
training,flute,1,3,533,299e3a95-29a2-5789-f9be-e0679296f362,0.890432094
training,piano,2,4,1335,453c2462-b7c7-5238-f75a-d79f59b55c24,0.069449917
training,flute,1,3,1246,605acfeb-936c-5443-f121-f017eb1d19bf,0.22748988
training,flute,1,3,110,08f4362c-1814-51c0-ff79-ec5ab51dfbe8,0.596964191
training,flute,1,3,1982,9acab84b-b85c-53e5-f4ee-839451fb8a24,0.554377677
training,flute,1,3,2202,a9e8cf07-1e8e-55f5-f34a-052f77500260,0.589871674
training,piano,2,4,122,0706da3f-d923-5529-fdb6-7141706b0066,0.038961794
training,flute,1,3,1418,6d3d0277-f4f5-55a7-ff62-5a5071c2dbcd,0.851519975
training,violin,3,7,445,18736f51-e336-5996-f17d-eea32ad2307b,0.666329519
training,violin,3,7,3172,a6fccc16-8a39-5f3c-f5c8-c08f6c861629,0.60899473
training,flute,1,3,2516,c9b590b3-5da0-5853-f7db-49137a3b88df,0.134603774
training,piano,2,4,690,24308efd-d908-5a7b-f074-2ed351f4b6ba,0.116724677
training,piano,2,4,2361,77b6f04f-f22a-53df-f992-09f9fb0a082c,0.406274355
training,piano,2,4,1339,4573a600-6d2e-5702-f524-1039c342de5c,0.364036884
training,flute,1,3,2413,bbb08fae-b04c-5362-ffda-8230d5d4d98b,0.220990378
training,violin,3,7,618,2170a631-4af0-5a09-fd15-85b12a17d1a1,0.409775159
training,violin,3,7,1527,51b89cbf-8db5-54f8-f025-a27bf7f0aeab,0.305716012
training,violin,3,7,2116,71ce9ab3-a69a-5465-f33d-131da2c4b8eb,0.363593743
training,piano,2,4,2924,96287770-fd90-5fc6-fc45-5e4d19c4399e,0.093709285
training,flute,1,3,1436,6e9c8628-f14a-5d6a-f207-bb6852594305,0.099146829
training,violin,3,7,2751,9139d3d7-f130-5f03-f1c0-8335185382a2,0.142660818
training,piano,2,4,1103,387dcd4d-e287-54c1-f5c5-0518eea82c74,0.082745455
training,violin,3,7,1999,6ada4e79-7d93-5fce-fa45-98160ec1d658,0.128790441
training,piano,2,4,2115,6b7af207-5fe2-5f21-fd5a-296037a2bded,0.735336017
training,guitar,0,1,305,391e8bda-0f1b-5499-f0b9-614267c7abbf,0.694885791
training,flute,1,3,2152,a62d632d-8af5-5825-f9ab-f821746ef597,0.793795776
training,violin,3,7,1206,4039fe3d-cdca-5459-f2b3-a7d78aea2d46,0.910057823
training,piano,2,4,2757,8d9705b6-bfd8-5919-f046-458e73ce410d,0.821110203
training,violin,3,7,1096,3a09f532-8185-52d9-f6ed-4039cd847148,0.216710533
training,piano,2,4,1613,52dec62c-3cad-5168-f526-3b6124dff2f7,0.484090405
training,violin,3,7,2900,990f8bc8-1e01-50fc-f9a4-9a4be477f050,0.720208596
training,guitar,0,1,800,97436125-3c9b-535a-f650-05835e096c1e,0.545849943
training,piano,2,4,920,2f514b33-7513-5d5d-f7ec-5b949cc4f0c6,0.053192298
training,piano,2,4,385,14b02adf-0841-5c9a-fbdd-be3a2f641b72,0.373222974
training,flute,1,3,1648,7fb9d65e-438a-542c-f8f1-c953b6673ed4,0.95739582
training,piano,2,4,2862,9398ef2e-0bc2-564b-f2e5-98fa52ce3155,0.652667208
training,piano,2,4,3679,bc9d4194-dd04-5369-f518-b7ce148a08ed,0.156731953
training,violin,3,7,2676,8d9385ac-29bf-5a4f-f99c-f9c0fbd0ad65,0.468426297
training,guitar,0,1,462,588245f5-0d98-5b43-fea9-9f5e76d4e469,0.780516997
training,guitar,0,1,250,2e37f606-866b-5494-f517-1481f3e96803,0.861222775
training,guitar,0,1,169,20c44bdf-50c9-51ec-fd4e-0fb9d7341535,0.214692915
training,flute,1,3,1099,5549526d-546e-5f70-f4f8-827ebea01cef,0.042495337
training,violin,3,7,325,114199a6-ca9f-552f-fa5b-44188ca4c0ad,0.167162114
training,piano,2,4,171,09568230-c020-57cb-fea9-5cf9dbdb0460,0.519371239
training,violin,3,7,2762,91ba52ec-acff-5632-fa75-186d78512042,0.374049282
training,piano,2,4,2611,857ff86a-2f59-5e40-f1f0-48f88a5b00f9,0.547615902
training,piano,2,4,356,13619e5f-7a92-5283-fb51-acc7dd39d93e,0.165486827
training,flute,1,3,363,1cbe553a-ab55-5923-fc95-a188a06b6a4f,0.14204338
training,violin,3,7,1918,670fbae7-c45d-5962-f5dc-3eed3d48d117,0.76206717
training,piano,2,4,1239,3f35bd6e-767a-58de-fd1a-6b600c9c523f,0.100454868
training,guitar,0,1,989,be13d34c-4fd9-5fd6-faf7-66e68a40066d,0.576558414
training,violin,3,7,1557,541c560f-0462-5a38-f900-2fca614b5af7,0.540809524
training,guitar,0,1,596,713fc126-8735-5ff6-f601-3b701b430b47,0.688258908
training,piano,2,4,2040,6750fe87-56b0-5bdd-f386-3ad31346d729,0.119208863
training,violin,3,7,3138,a51de968-6213-5a0c-ff31-8d929f81c419,0.16948332
training,piano,2,4,3649,bb2e9a41-cb73-52c4-fd2a-aefb58e727e8,0.781599934
training,violin,3,7,3606,bc9a8ff2-084d-50cc-f467-ba8424c39ce1,0.185531315
training,piano,2,4,3305,a961128e-6775-5fcd-f410-f20dc757f0ef,0.884521569
training,guitar,0,1,180,22c2ed20-961f-5eec-fa89-cff8f4cda226,0.270725705
training,violin,3,7,1106,3abca57d-897b-52a6-fc2b-32db70cdcfa8,0.864216318
training,flute,1,3,1307,645c3830-a147-54de-f53a-df8e6e582dc6,0.16899416
training,piano,2,4,365,13c0815d-aac2-55e3-f1d2-43bbcc7fd19b,0.655270674
training,violin,3,7,952,32510494-baa7-5728-f403-da0e1fab249e,0.743053728
training,violin,3,7,1344,47ff6048-2d45-5357-fe0f-fb8abf5f6ced,0.680639104
training,violin,3,7,2222,7656d6dc-3ba0-5a15-fadd-192d86fc7bff,0.114573088
training,violin,3,7,2236,76fc5bf3-1f78-5ced-f021-2e8c17e14d23,0.598947819
training,piano,2,4,1485,4c87db9b-c00e-5f66-f919-df04e56579fd,0.03855122
training,flute,1,3,2100,a2864c57-a4bb-5df5-f8aa-273efcadf3e0,0.281570018
training,piano,2,4,677,23aa4647-f69b-5614-f222-20457c6503a8,0.967461926
training,violin,3,7,52,02558bc5-1900-597d-f64f-67166bf181b7,0.787093094
training,piano,2,4,928,2fc0ec5b-9ff5-5f7f-f6c0-f00ca8887b02,0.5942789
training,violin,3,7,2892,98dcf299-22a1-51cf-fa66-26fb768e1d3c,0.956332896
training,piano,2,4,2389,7983eede-e15d-5e74-fe9e-6ac4fca08561,0.04462025
training,violin,3,7,81,03fb5247-20cc-5edc-f00f-ce68a9074aa1,0.468747537
training,piano,2,4,1532,4edf5e0a-1705-5601-f9f9-ad4484d04283,0.644450835
training,violin,3,7,2584,88ea9af8-b5f0-5fe8-f99a-828d5e93a2dd,0.598700034
training,piano,2,4,3621,b9bd2d35-2aad-54a8-f107-3b1a6b16502a,0.338336008
training,piano,2,4,2026,66a5e166-b756-5714-fb93-faeba40693a5,0.659465535
training,flute,1,3,258,14a103f5-3b23-5cb5-fdac-e898648aef5e,0.219740656
training,piano,2,4,2239,71406407-d72f-5e6b-f7e6-5144fa857b04,0.699918154
training,flute,1,3,1892,93103ee5-c09e-5d16-f784-f78e63ce4236,0.035748068
training,violin,3,7,1913,66dec30d-b91f-5820-f1fb-dc5b1cd83447,0.758209994
training,piano,2,4,3758,c0efa72e-64a0-5d2a-fab8-0681ed37c974,0.387815574
training,flute,1,3,908,461c7bb3-8611-514d-f795-93aa38d9d9fc,0.738128553
training,piano,2,4,1742,593e908e-2b02-54ac-fae2-66101ad99a98,0.812092391
training,violin,3,7,2835,95b1ed6e-5ba9-5968-f80d-9cb7571fc4d5,0.262120533
training,flute,1,3,491,26d90ac2-5ddb-5045-f6dd-d1d70ec656d2,0.93004308
training,piano,2,4,1017,33d52954-be7a-5acd-fa51-865b7c40b943,0.738556772
training,piano,2,4,499,19ea8b68-2034-5a9c-f9ba-56f42a4a76f4,0.958925479
training,violin,3,7,3246,ab50aec8-a02e-5a5f-fa1b-12a031410179,0.877895559
training,flute,1,3,1137,57d608cd-6c4f-5352-f80f-156d647cae8f,0.839965467
training,guitar,0,1,40,08b6f2c2-1efa-5b8f-ffe3-c0470c6fbfee,0.420192165
training,violin,3,7,3122,a45dd8a4-e747-59f5-f35b-9f4ffe51ea0b,0.942969317
training,flute,1,3,2160,a6daace1-32d6-5154-fdd0-b15608f2aa8a,0.256471286
training,violin,3,7,2593,8946286a-1827-5b6a-fad9-a5968188b823,0.157797222
training,flute,1,3,2418,bc2a93fa-4795-5da7-f751-fed68d063b2d,0.435345465
training,violin,3,7,93,04bbd471-ad55-570b-f82e-425941f4c4bf,0.066155331
training,piano,2,4,1940,6272ecc0-2acb-5111-f185-306cd400f33f,0.402263712
training,flute,1,3,459,2402a944-ce96-5ab5-f05f-10232df9957e,0.065929055
training,violin,3,7,2078,6ec9db07-5976-5a23-fe36-7a0f1aca6620,0.097591621
training,guitar,0,1,215,284dd171-408a-5627-f561-ac769769d73e,0.578537451
training,flute,1,3,764,3cafde12-1df5-5637-f6d5-abc647968135,0.512613083
training,flute,1,3,1186,5b175a53-a9f4-50b8-f0ad-e242c745a88a,0.712426856
training,piano,2,4,2716,8bbf7cce-6cd0-5dd4-f313-94122701ac79,0.910884493
training,flute,1,3,367,1d228fe3-53c7-57e9-ff74-0950fd3b7037,0.667775302
training,violin,3,7,1473,4ebacf4d-cd3d-5842-f43a-18b2dab1ab95,0.832041998
training,violin,3,7,1893,65ff6970-6b2e-5388-f9d8-d494ec5e7061,0.732545763
training,flute,1,3,521,2835cfc2-78b2-5ca2-ff3c-c0adc3960e6a,0.523656038
training,piano,2,4,803,29956885-bbb4-5fa5-f324-91e55e92342a,0.677891792
training,piano,2,4,2902,9543f414-5e29-56de-ff63-dd433f0aed16,0.980227471
training,violin,3,7,633,2234abd3-f2bb-5e10-f8f0-72eca2588d1a,0.867493013
training,guitar,0,1,843,9ffd85f0-7161-5d6f-f33d-27d87ab1c428,0.678537999
training,piano,2,4,1473,4c1ae588-3dcf-55c7-fb15-b0f5fbc4a6a3,0.415184073
training,piano,2,4,2701,8a7eed0f-c705-5595-fe4b-68197bd89270,0.618823017
training,violin,3,7,1490,4f8ece8d-432d-520d-f29a-6a8ae190e007,0.586477309
training,piano,2,4,1566,505b48a1-d056-5976-f2b6-fcce35aac950,0.694110082
training,flute,1,3,628,3115db33-77db-5a38-f8c8-00f7e3fb405a,0.465077613
training,guitar,0,1,304,38c9f44e-fe36-59d7-f8de-cf70e8e6f27d,0.364190764
training,flute,1,3,1079,53a7bbe2-f3c1-5b84-f618-56f0c2311270,0.302673358
training,flute,1,3,935,48b47b14-6d59-5b75-f68c-c76f2ed41e90,0.005210535
training,piano,2,4,1352,45f0abcf-1c91-5199-fad4-3678796c0b1a,0.129547842
training,piano,2,4,2183,6ea37074-e296-5006-f399-d895169e20be,0.984355581
training,violin,3,7,1017,35cd3623-55b8-5b6d-f798-9f3ff6fe4cfb,0.041897697
training,violin,3,7,1123,3bc75427-80f8-5d4f-f9d5-06937941d17e,0.439375752
training,piano,2,4,347,131d57f9-bf28-57d4-f359-21958cd7cd57,0.815116959
training,piano,2,4,1968,63d5ba36-7f4f-56b8-ff48-bd1bce7d169e,0.93911819
training,violin,3,7,495,1b33830d-136d-5f86-fcc2-7c044dc31fc0,0.824406856
training,flute,1,3,879,44693f9c-0c13-5590-f82d-ab19a43f8895,0.185365351
training,violin,3,7,359,12fc3b3c-abbf-5bfb-fe06-150fabf69aac,0.660991172
training,flute,1,3,1332,6714eeeb-5705-57eb-fab1-2449d56d44b5,0.215530759
training,violin,3,7,599,1fdf768e-bc91-5a50-fd1a-b5dc4a44bcc2,0.400172783
training,violin,3,7,426,175f87bf-342c-523f-fe5c-538e9f0b7fce,0.597351727
training,flute,1,3,2048,9f476542-761e-5e46-f07c-2f2f88ac4b85,0.725645173
training,flute,1,3,1087,541e4ae6-af8c-5f45-f22f-01ed2233d42d,0.321787488
